src,dst,port,proto,State,label,class,modelsize
147.32.84.164,77.75.72.52,80.0,tcp,Z.z.y.W.Z00Z.I.Z.Z.Z.,Normal-Grill,normal,26
147.32.84.164,77.75.72.68,80.0,tcp,0W.,Normal-Grill,normal,8
147.32.84.164,77.75.73.9,80.0,tcp,X00,Normal-Grill,normal,8
147.32.84.164,77.75.76.22,80.0,tcp,Z00Z.Y00Y.,Normal-Grill,normal,15
147.32.84.164,77.75.76.3,80.0,tcp,y.Y.H.,Normal-Grill,normal,11
147.32.84.164,77.75.76.69,80.0,tcp,,Normal-Grill,normal,5
147.32.84.164,77.75.76.7,80.0,tcp,Z.Z.z.W00W.W.I.w.W.,Normal-Grill,normal,24
147.32.84.164,77.75.76.72,80.0,tcp,Z.z.Z.Z00Z.z.I.i.Z.,Normal-Grill,normal,24
147.32.84.164,77.75.77.86,80.0,tcp,0W.Z+,Normal-Grill,normal,10
147.32.84.164,77.75.77.9,80.0,tcp,"X,",Normal-Grill,normal,7
147.32.84.164,77.78.110.106,80.0,tcp,F.W.w.,Normal-Grill,normal,11
147.32.84.164,77.78.99.21,80.0,tcp,"y.Y.V.X,x+X,X.X+X00",Normal-Grill,normal,24
147.32.84.164,77.78.99.22,80.0,tcp,"x.V00V.v.X+X,X*X.X,y,V.E.X+x,",Normal-Grill,normal,34
147.32.84.164,77.78.99.23,80.0,tcp,X00,Normal-Grill,normal,8
147.32.84.164,77.78.99.25,80.0,tcp,,Normal-Grill,normal,5
147.32.84.164,77.93.192.142,80.0,tcp,Z.,Normal-Grill,normal,7
147.32.84.164,77.93.192.144,80.0,tcp,Z.Z.Z.,Normal-Grill,normal,11
147.32.84.164,78.24.14.69,80.0,tcp,"w.Y.W.W.W.F.w.W.W.X,",Normal-Grill,normal,25
147.32.84.164,81.0.214.198,80.0,tcp,Y.W.W.,Normal-Grill,normal,11
147.32.84.164,81.31.45.72,80.0,tcp,Z.Z.z.,Normal-Grill,normal,11
147.32.84.164,83.145.197.2,80.0,tcp,"0Y,Y.Y+Y00",Normal-Grill,normal,15
147.32.84.164,88.208.118.47,80.0,tcp,i.I.I.,Normal-Grill,normal,11
147.32.84.164,88.86.101.2,80.0,tcp,"Y,y+Y.X*x*y+y+W.H.w.w.F.X,F,Y.",Normal-Grill,normal,35
147.32.84.164,89.185.254.155,80.0,tcp,h.y.h.Y.Y.y.Y.H.y.Y.Y.H.H.H.Y.Y.Y.Y.Y.H.Y.Y.Y.Y.y.y.y.Y.Y.y.y.H.y.Y.Y.H.y.y.Y.Y.Y.y.y.,Normal-Grill,normal,91
147.32.84.164,89.187.135.126,80.0,tcp,"F.W.W.Y,Y.Y.Y.",Normal-Grill,normal,19
147.32.84.164,91.198.174.233,80.0,tcp,z.,Normal-Grill,normal,7
147.32.84.164,91.198.174.234,80.0,tcp,,Normal-Grill,normal,5
147.32.84.164,91.213.160.12,80.0,tcp,".X.X,X.Y,W.W.X+X.",Normal-Grill,normal,22
147.32.84.164,93.93.131.33,80.0,tcp,z.z.z.,Normal-Grill,normal,11
147.32.84.164,94.127.76.194,80.0,tcp,"W.W.w.Z+z+z+z+I+z+I*I+I+z+I+I+I+i+I+z+i+z*z+I+z+z+i+I+z*z+z*z+z*z+I+I+z+z+I+z+z+I+I+I+i+I+i+i+z+z,z,Z+z+I+i+I+I+i+i+I+z+I+i+I+z*z+i+I+I+I+I+I+I+I+I+z+I+z+I+z+z+z+I+I+i+I+I+z+I+z+y+Z.Z*z+I+i+",Normal-Grill,normal,195
147.32.84.164,95.100.248.99,80.0,tcp,w.W.W.,Normal-Grill,normal,11
147.32.84.164,95.168.214.66,80.0,tcp,,Normal-Grill,normal,5
147.32.84.165,101.0.32.121,6667.0,tcp,s0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,109.200.239.148,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,109.235.49.72,53.0,udp,,Botnet-UDP-DNS,botnet,5
147.32.84.165,109.237.213.143,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,109.70.26.36,25.0,tcp,W.,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,109.70.26.36,53.0,udp,r0U+,Botnet-UDP-DNS,botnet,9
147.32.84.165,111.88.31.68,6667.0,tcp,s*s0,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,111.88.77.58,6667.0,tcp,*,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,111.88.79.41,6667.0,tcp,s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,111.92.142.42,6667.0,tcp,s0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,112.205.111.114,6667.0,tcp,*,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,114.57.53.106,6667.0,tcp,b*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,114.59.51.188,6667.0,tcp,B0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,115.137.250.215,6667.0,tcp,*v0,Botnet-TCP-Attempt-SPAM,botnet,8
147.32.84.165,115.240.199.38,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,115.98.214.212,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,116.111.222.15,6667.0,tcp,S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,116.72.72.149,6667.0,tcp,S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,117.196.25.55,6667.0,tcp,s*S+s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,117.197.27.8,6667.0,tcp,s0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,117.198.86.115,6667.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,117.204.64.132,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,117.204.67.227,6667.0,tcp,00,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,117.204.73.246,6667.0,tcp,V00,Botnet-TCP-Attempt-SPAM,botnet,8
147.32.84.165,117.207.5.248,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,117.207.7.56,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,117.224.41.27,6667.0,tcp,S0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,117.242.61.2,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,117.96.96.152,6667.0,tcp,S*A*S00,Botnet-TCP-Attempt-SPAM,botnet,12
147.32.84.165,118.136.111.104,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,118.98.202.90,6667.0,tcp,00,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,119.154.129.1,6667.0,tcp,s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,119.154.130.96,6667.0,tcp,S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,119.154.131.100,6667.0,tcp,S00,Botnet-TCP-Attempt-SPAM,botnet,8
147.32.84.165,119.154.24.194,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,119.154.54.142,6667.0,tcp,0S*,Botnet-TCP-Attempt-SPAM,botnet,8
147.32.84.165,119.161.16.24,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,119.178.199.146,6667.0,tcp,00,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,12.102.252.75,25.0,tcp,b*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,122.121.68.110,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,122.218.153.19,6667.0,tcp,S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,124.108.110.37,25.0,tcp,"B*s+S*B*S,S+s*S,S*s*s*s*s*B*S+S*s+s,S,S*S,S*",Botnet-TCP-Attempt-SPAM,botnet,49
147.32.84.165,124.108.116.109,25.0,tcp,S*S0s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,124.123.106.96,6667.0,tcp,0s*,Botnet-TCP-Attempt-SPAM,botnet,8
147.32.84.165,125.114.134.15,6667.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,125.99.28.64,6667.0,tcp,S+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,128.107.234.206,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,128.121.85.2,25.0,tcp,S*s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,128.63.2.53,53.0,udp,Z+Z0Z.Z0Z+,Botnet-UDP-DNS,botnet,15
147.32.84.165,128.8.10.90,53.0,udp,Z+Z0Z*Z0Z+,Botnet-UDP-DNS,botnet,15
147.32.84.165,141.146.126.228,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,143.107.171.10,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,147.32.80.9,53.0,udp,"Y*U.Z*Z*z+Z*Z+Z*Z*Z.Z*z+W*z*Z*Z.Z*Z,z+z+",Botnet-UDP-DNS,botnet,45
147.32.84.165,148.123.15.75,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,150.186.92.225,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,151.151.26.141,25.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,156.154.124.65,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,156.154.126.65,53.0,udp,r0,Botnet-UDP-DNS,botnet,7
147.32.84.165,156.154.128.65,53.0,udp,W0,Botnet-UDP-DNS,botnet,7
147.32.84.165,161.58.16.34,25.0,tcp,0S*B*s+s*B*,Botnet-TCP-Attempt-SPAM,botnet,16
147.32.84.165,165.21.74.113,25.0,tcp,B*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,165.21.74.116,25.0,tcp,s*s*B*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,165.21.74.117,25.0,tcp,"+S*S,s,S+S,S*S+",Botnet-TCP-Attempt-SPAM,botnet,20
147.32.84.165,165.21.74.118,25.0,tcp,*,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,165.21.74.121,25.0,tcp,T*b*s00,Botnet-TCP-Attempt-SPAM,botnet,12
147.32.84.165,165.21.74.122,25.0,tcp,0s*,Botnet-TCP-Attempt-SPAM,botnet,8
147.32.84.165,165.212.65.113,25.0,tcp,s*s*s*,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,165.212.8.32,25.0,tcp,s0s*S+S*,Botnet-TCP-Attempt-SPAM,botnet,13
147.32.84.165,167.127.98.30,25.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,168.187.75.100,6667.0,tcp,S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,168.61.70.72,25.0,tcp,s0,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,168.95.5.39,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,168.95.6.57,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,173.192.170.88,80.0,tcp,"s+Y,S+Y,Z+W,w,z,z,z,y,z+w,w+z+w,I,F,z,F,w+z,f,i,F,z+w,w+z+w,w+y,w,z,w,z+z,i,z,w,I,E,Z+w,F,z,w,z,e,Z+w,z+s,B,s,y,I,s,Z.Z,z+z,z+w,z+i+w,z+z,F,z,I,z,w,z+w,w,z,F,z+w,z,F,y+z+z,I,z,F,I,F,z+w,z+z,F,I,H,z,f,z+v,z+w,z+y+Z*S,Z*I*Z+Z*Z.Z.Z.Z,Z.Z.Z.Z+Z,s,Y.Z,z,F,z,i,Y.Z,Z.W,Z+Z.W,W.S+S.S,S.W,i,s,y,I,Z+w+I+z+I+s,z+z,w,z,w,z+z+y+s+z*S.Z,y,Y.Z,w+z+w,w+w*W.w.i.F.Y*f+Z.Z.Z.Z,Z.S.S.Z,z+i+z,Z.Z,B,S.Z,Z.z.Z.Z,s,z,Z.S.w.S,s,z,z,I,W,z,y,z,z,s,W.z,i,B,z.z,s.S.S.Z.Z,Z.z.S,s,I,s,z,y.t,s.Z,W.Z.Y+Z.S,z,B,z,z,I,w,w,S.Z,Z+z,i,Z*s+z+z,z+I+z,z,z+z+w,",Botnet-TCP-Attempt-SPAM,botnet,531
147.32.84.165,173.192.170.88,80.0,tcp,"s+Y,S+Y,Z+W,w,z,z,z,y,z+w,w+z+w,I,F,z,F,w+z,f,i,F,z+w,w+z+w,w+y,w,z,w,z+z,i,z,w,I,E,Z+w,F,z,w,z,e,Z+w,z+s,B,s,y,I,s,Z.Z,z+z,z+w,z+i+w,z+z,F,z,I,z,w,z+w,w,z,F,z+w,z,F,y+z+z,I,z,F,I,F,z+w,z+z,F,I,H,z,f,z+v,z+w,z+y+Z*S,Z*I*Z+Z*Z.Z.Z.Z,Z.Z.Z.Z+Z,s,Y.Z,z,F,z,i,Y.Z,Z.W,Z+Z.W,W.S+S.S,S.W,i,s,y,I,Z+w+I+z+I+s,z+z,w,z,w,z+z+y+s+z*S.Z,y,Y.Z,w+z+w,w+w*W.w.i.F.Y*f+Z.Z.Z.Z,Z.S.S.Z,z+i+z,Z.Z,B,S.Z,Z.z.Z.Z,s,z,Z.S.w.S,s,z,z,I,W,z,y,z,z,s,W.z,i,B,z.z,s.S.S.Z.Z,Z.z.S,s,I,s,z,y.t,s.Z,W.Z.Y+Z.S,z,B,z,z,I,w,w,S.Z,Z+z,i,Z*s+z+z,z+I+z,z,z+z+w,",Botnet-TCP-CC-HTTP-Not-Encrypted,botnet,531
147.32.84.165,173.212.197.124,53.0,udp,0,Botnet-UDP-Attempt-DNS,botnet,6
147.32.84.165,173.212.197.125,53.0,udp,0Z+,Botnet-UDP-Attempt-DNS,botnet,8
147.32.84.165,173.236.81.226,3817.0,tcp,e+E+E+E+E+E+E+v*v*v0,Botnet-TCP-Established,botnet,25
147.32.84.165,173.241.196.71,53.0,udp,,Botnet-UDP-DNS,botnet,5
147.32.84.165,173.241.196.95,25.0,tcp,S.S*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,174.122.110.167,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,174.122.110.168,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,174.123.68.15,53.0,udp,V*,Botnet-UDP-DNS,botnet,7
147.32.84.165,174.123.87.100,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,174.133.52.66,53.0,udp,,Botnet-UDP-Attempt-DNS,botnet,5
147.32.84.165,174.133.57.141,80.0,tcp,"y,I,z,I,h,y,H,H,I,y,y,h,H,I,z,z,y,z,y,y,i,y,z,y,y,H,y,y,y,H,H,y,i,y,z,y,y,y,y,H,H,y,H,y,y,z,H,y,y,h,y,z,y,y,H,y,y,y,y,y,y,H,H,y,y,i,z,y,y,I,y,y,y,y,y,H,H,H,h,z,z,H,y,y,H,i,y,z,h,i,z,z,H,y,y,y,H,y,y,y,I,y,y,I,z,Y*Y,H,y,y,H,y,y,y,h,H,i,y,H,z,y,z,y,y,z,H,y,y,h,z,z,H,y,y,y,y,y,z,y,y,y,y,y,y,y,z,y,y,y,y,H,H,H,y,y,y,y,y,y,h,y,H,i,y,y,i,y,y,y,y,h,y,y,i,y,y,H,h,y,h,y,Y*y+z+y,y+z+y*y+y+i+y*Y,Y,H,Y+y,Y+Y,H,Y+y,y+y+y+H+Y,Y+H+y+y,h,Z,Y+Y,y,y,H,H,Y+W,z+H+y+y+Y,Y+y,y,H,Y+Y*Z,y,y,Y,H,y,y,y,z,z,z+y+Y,Y+y,y+Y,y,z+y+y,y,y,H,H,Y+Y,Y,y+i+z,y,z,z,y,y,y,y,y,y,y,y,y,y,H,y,z,y,z,y,y,H,y,H,y,H,y,y,H,I,H,y,z,y,z,y,H,h,H,H,H,z,y,y,y,y,H,y,y,H,H,h,H,I,y,y,H,I,y,y,y,H,z,y,y,y,i,y,y,y,H,y,h,y,H,y,Y*y+h+H+Y,y,y+y+y+Y,y,",Botnet-TCP-Established-HTTP-Ad,botnet,703
147.32.84.165,174.142.184.181,25.0,tcp,S.S*S.,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,174.142.90.173,25.0,tcp,"S,S*S.",Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,174.36.246.56,80.0,tcp,"y*Y,Y+Y.s,Y+V,Y*Y,Y+y*y*Y0Y,Y,y,y,Y0Y,Y*Y,y.y.Y+Y,y,y.y,h,",Botnet-TCP-Attempt-SPAM,botnet,63
147.32.84.165,174.36.246.56,80.0,tcp,"y*Y,Y+Y.s,Y+V,Y*Y,Y+y*y*Y0Y,Y,y,y,Y0Y,Y*Y,y.y.Y+Y,y,y.y,h,",Botnet-TCP-Established-HTTP-Ad,botnet,63
147.32.84.165,178.121.31.113,6667.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,178.122.247.101,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,178.125.252.68,6667.0,tcp,V0E0,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,178.137.128.94,6667.0,tcp,S*s0,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,178.162.137.203,25.0,tcp,"S,S*",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,178.162.144.154,53.0,udp,,Botnet-UDP-DNS,botnet,5
147.32.84.165,178.162.163.199,25.0,tcp,w+s*S00W+B*,Botnet-TCP-Attempt-SPAM,botnet,16
147.32.84.165,178.162.177.145,53.0,udp,0R+,Botnet-UDP-DNS,botnet,8
147.32.84.165,178.162.190.126,25.0,tcp,F*B*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,178.165.97.227,6667.0,tcp,v00,Botnet-TCP-Attempt-SPAM,botnet,8
147.32.84.165,178.170.144.2,53.0,udp,U*,Botnet-UDP-DNS,botnet,7
147.32.84.165,178.208.82.126,25.0,tcp,"S,S*",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,178.218.208.130,53.0,udp,Z+Z0Z+,Botnet-UDP-Attempt-DNS,botnet,11
147.32.84.165,178.218.208.130,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,178.63.181.23,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,178.63.49.46,25.0,tcp,s+s*s+,Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,178.95.10.210,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,180.177.137.11,6667.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,180.222.96.138,25.0,tcp,S+s*s*s*B*s*B*,Botnet-TCP-Attempt-SPAM,botnet,19
147.32.84.165,180.241.97.224,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,180.251.135.144,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,182.177.235.90,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,183.83.68.80,6667.0,tcp,0s0s*,Botnet-TCP-Attempt-SPAM,botnet,10
147.32.84.165,184.154.132.106,9541.0,tcp,Z0i0i0,Botnet-TCP-Established,botnet,11
147.32.84.165,184.172.33.106,25.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,186.202.4.42,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,186.90.182.143,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,186.92.63.171,6667.0,tcp,00,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,187.106.81.34,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,187.38.130.143,6667.0,tcp,00,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,188.120.234.114,25.0,tcp,s*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,188.120.239.168,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,188.127.225.161,53.0,udp,v0,Botnet-UDP-DNS,botnet,7
147.32.84.165,188.129.211.240,6667.0,tcp,00S*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,188.138.90.25,25.0,tcp,"S,",Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,188.138.90.31,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,188.143.164.2,25.0,tcp,s+,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,188.190.97.32,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,188.40.106.4,53.0,udp,"0R,",Botnet-UDP-Attempt-DNS,botnet,8
147.32.84.165,188.40.106.4,53.0,udp,"0R,",Botnet-UDP-DNS,botnet,8
147.32.84.165,188.40.117.142,25.0,tcp,W.S*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,188.40.138.237,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,188.40.54.222,25.0,tcp,"S,S*S.",Botnet-TCP-Attempt-SPAM,botnet,11
147.32.84.165,188.40.60.12,25.0,tcp,W.,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,188.40.60.12,53.0,udp,,Botnet-UDP-DNS,botnet,5
147.32.84.165,188.40.60.28,53.0,udp,,Botnet-UDP-DNS,botnet,5
147.32.84.165,188.64.112.2,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,188.64.112.5,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,188.72.216.51,6667.0,tcp,E*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,188.72.246.72,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,188.93.212.100,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,188.93.212.21,25.0,tcp,"S,S*",Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,190.107.110.169,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,190.246.180.21,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,190.55.176.74,6667.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,190.79.152.22,6667.0,tcp,S*,Botnet-TCP-Attempt-SPAM,botnet,7
147.32.84.165,192.112.36.4,53.0,udp,y*Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.12.94.30,53.0,udp,Z.Z0Z*,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.203.230.10,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.228.79.201,53.0,udp,Z.Z0Z+,Botnet-UDP-Attempt-DNS,botnet,11
147.32.84.165,192.228.79.201,53.0,udp,Z.Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.26.92.30,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.26.92.35,53.0,udp,0R*,Botnet-UDP-DNS,botnet,8
147.32.84.165,192.31.80.30,53.0,udp,Z+Z0Z+Z0Z+,Botnet-UDP-DNS,botnet,15
147.32.84.165,192.33.14.30,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.33.4.12,53.0,udp,Z+Z0Z+Z0Z+,Botnet-UDP-DNS,botnet,15
147.32.84.165,192.35.51.30,53.0,udp,Z+Z0Z.Z0Z+,Botnet-UDP-DNS,botnet,15
147.32.84.165,192.36.125.2,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,192.36.144.107,53.0,udp,R*,Botnet-UDP-DNS,botnet,7
147.32.84.165,192.36.148.17,53.0,udp,Z.Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.41.162.30,53.0,udp,Z+Z0Z.Z0Z+,Botnet-UDP-DNS,botnet,15
147.32.84.165,192.42.93.30,53.0,udp,Z.Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.42.93.31,53.0,udp,+,Botnet-UDP-DNS,botnet,6
147.32.84.165,192.43.172.30,53.0,udp,z0Z+,Botnet-UDP-DNS,botnet,9
147.32.84.165,192.48.79.30,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.5.4.1,53.0,udp,v0R*,Botnet-UDP-DNS,botnet,9
147.32.84.165,192.5.5.241,53.0,udp,Z.Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.5.6.30,53.0,udp,z0Z+,Botnet-UDP-DNS,botnet,9
147.32.84.165,192.52.178.30,53.0,udp,Z+Z0Z+Z0Z*,Botnet-UDP-DNS,botnet,15
147.32.84.165,192.54.112.30,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.55.83.30,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.58.128.30,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,192.93.0.4,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,193.0.12.108,53.0,udp,,Botnet-UDP-DNS,botnet,5
147.32.84.165,193.0.12.232,53.0,udp,,Botnet-UDP-DNS,botnet,5
147.32.84.165,193.0.14.129,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,193.104.248.2,25.0,tcp,w+s*,Botnet-TCP-Attempt-SPAM,botnet,9
147.32.84.165,193.124.22.65,53.0,udp,,Botnet-UDP-DNS,botnet,5
147.32.84.165,193.124.83.69,53.0,udp,0R*,Botnet-UDP-DNS,botnet,8
147.32.84.165,193.169.178.59,53.0,udp,Z+,Botnet-UDP-DNS,botnet,7
147.32.84.165,193.227.240.37,53.0,udp,v0Z*,Botnet-UDP-Attempt-DNS,botnet,9
147.32.84.165,193.227.240.37,53.0,udp,v0Z*,Botnet-UDP-DNS,botnet,9
147.32.84.165,193.227.240.38,53.0,udp,V0Z*,Botnet-UDP-DNS,botnet,9
147.32.84.165,193.232.122.13,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,193.232.128.6,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,193.232.130.14,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,193.232.142.17,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,193.232.146.170,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,193.232.156.17,53.0,udp,Z+Z0Z+,Botnet-UDP-DNS,botnet,11
147.32.84.165,193.233.112.1,25.0,tcp,,Botnet-TCP-Attempt-SPAM,botnet,5
147.32.84.165,193.74.71.108,25.0,tcp,0,Botnet-TCP-Attempt-SPAM,botnet,6
147.32.84.165,194.0.0.53,53.0,udp,r0,Botnet-UDP-DNS,botnet,7
147.32.84.165,194.135.30.55,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,194.146.106.50,53.0,udp,0,Botnet-UDP-DNS,botnet,6
147.32.84.165,194.186.222.131,53.0,udp,,Botnet-UDP-DNS,botnet,5
